text,label
"STOCKS NOW:
- Dow up 1,131.98 points - Nasdaq up 389.55 - S&P up 135.97",positive
What are you paying in your state and how does it stack up?,neutral
Coca-Cola's Earnings: Outperforming Its Peers,positive
GBP/USD Price Forecast – British Pound Fails To Break Major Barrier,negative
ECA Marcellus Trust I Announces Receipt of Notice from NYSE Regarding Continued Listing Standards,neutral
"$ADRO - Aduro adds to rally as bargain hunters move in, shares up 18%",positive
"Twitter, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",positive
"Despite Back-and-Forth Trade News, Market Continues To Grind Higher",positive
"U.S. interest lifts shares in Huawei rivals Ericsson, Nokia",positive
Stock Market Update: Wall Street closes little changed after Phase One deal reached,neutral
$TFIFF - TFI International reports Q4 results,neutral
Leveraged ETF Decays - Update. Get more updates here: #business #finance #trading,neutral
"Dow futures up 73 points, or 0.3%; S&P 500 futures rise 8 points, or 0.2%",positive
"Fluidigm EPS beats by $0.06, beats on revenue",positive
CBS will make William Hill its exclusive online sports betting and data provider,neutral
$GT - Goodyear Tire & Rubber Q4 2019 Earnings Preview,neutral
12 Stocks With Short Ratios Above 50,neutral
Italy’s Plans for a Minimum Wage Stay on Paper for Now,neutral
Woodside anticipates reserve base tripling as new projects progress,neutral
$MKD - Molecular Data Starts U.S. IPO Process. Subscribe to Seeking Alpha for more: #economy #trading #business,neutral
Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader? @flacqua sits down…,neutral
Oil Price Fundamental Weekly Forecast – We’ll Find Out This Week if Traders Liked the Trade Deal,neutral
"The RBA Turns Dovish, with Focus on Trade to Persist Throughout The Day",positive
All you need to know about what's moving markets,neutral
How Target has morphed into a model for avoiding the retail apocalypse,positive
Highlight: 'We're really in this for the long run' One Medical CEO Amir Dan Rubin says about announcing their IPO...,neutral
AbbVie Q1 FactSet EPS consensus $2.12; 2020 consensus $9.45,neutral
Large gender bias class action vs Sterling Jewelers revived -US appeals court,negative
Wall Street pulls back from record highs after four-day rally,negative
Jefferies warns on L Brands,negative
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,negative
"AUD/USD, NZD/USD, USD/CNY – Markets Quiet as Investors Look for Trade Talk Clues",neutral
$DCP - DCP Midstream Q4 Earnings Preview,neutral
Stock Market Update: ConocoPhillips forecasts $50 billion free cash flow over ten years,positive
"First Savings Financial EPS misses by $0.02, beats on revenue",neutral
FDA extends action date for Blueprint's avapritinib,neutral
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener,negative
"Mortgage Loan Rates Dipped Last Week, Refinancings Dropped",neutral
"BJP Issues Whip To Its MPs Asking Them To Be Present In Lok Sabha, Rajya Sabha On Tuesday",neutral
The Medicines Company up 26% premarket on rumored Novartis interest,positive
"Banks will need more capital buffers in a downturn, Rosengren says",neutral
"Stock Market Update: Stock market slows down, jobs report beats expectations",neutral
Phathom Pharmaceuticals Reports Third Quarter 2019 Financial Results and Provides Corporate Update,neutral
"S&P 500 headed for a 67% downturn? Seems ‘preposterous’ now but so did similar pullbacks begun in 2000 and 2007, sa…",negative
Read the police report from the incident in which a Tesla Supercharger caught fire at a Wawa store in New Jersey ea…,neutral
SPONSORED: How can science help address the dangers of crossing the street?,neutral
$EPR - EPR Properties sells Charter School portfolio for $454M; lowers FFO guidance for 2019,neutral
ViacomCBS Plans New Streaming Video Service,neutral
X FINANCIAL INVESTOR ALERT: Wolf Haldenstein Adler Freeman & Herz LLP announces that a securities class acti…,negative
Lighthizer Scores a Trifecta of Wins for Trump's Trade Agenda,neutral
"New staff study by Kenneth Garbade examines the efforts of the Federal Open Market Committee to first control, and…",neutral
$penn coin,neutral
Coronavirus cases inch up in U.S. but still very light,neutral
This week in Trumponomics: Wowsa by @rickjnewman,neutral
United Insurance Holdings Corp. Schedules 2019 Fourth Quarter and Year End Financial Results and Conference Call,neutral
Potential global slowdown stokes expectations of a cut in interest rates,negative
Titanium reports Q3 results,neutral
$IWM back above 8 EMA. Closing matters..,positive
Why Disney+ is the only service that can rival Netflix,positive
$LK calls @BlackBox_Team,neutral
Schwab aims for more than survival with $26bn Ameritrade deal,neutral
"Market direction is not a real concern for VWAP algorithms, the goal is to participate in volume proportionately th…",neutral
Bluebird bio stock price target cut to $86 from $172 at Evercore ISI,negative
IPG Team Selected as Global Marketing Agency for LATAM Airlines,neutral
Healthpeak Properties Q4 Earnings Preview,neutral
Can Simon Property Group Save Forever 21?,neutral
Goldman's Currie Sees Worst Oil Demand Shock in a Decade,negative
Walmart hit with wrongful-death lawsuit by estate of worker who died of coronavirus,negative
Airbus : Boeing deliveries halved in first eleven months of 2019 #Airbus #Stock #MarketScreener…,negative
"Kellogg Q4 Asia Pacific, Middle East and Africa sales up 8%",positive
Retail Still Front And Center As Holiday Week Kicks Off,neutral
$ROAD - Construction Partners slips 19% post Q4 results miss; provides FY20 outlook,negative
Why Synaptics Stock Popped Today,positive
U.S. consumer debt grew in February by the most in 7 months,negative
"Market Morning: Solar Breakthrough, Hong Kong Bill, Alibaba Win, Pimco Sees Deal By Christmas",neutral
"Avoid These 3 Mutual Fund Misfires - February 07, 2020",neutral
Knowles Corporation Just Missed EPS By 14%: Here's What Analysts Think Will Happen Next,negative
Facebook just nabbed a major player for its gaming platform as it continues to ramp up efforts to compete in the vi…,neutral
Edited Transcript of MGP earnings conference call or presentation 5-Nov-19 5:30pm GMT,neutral
$NWIN - NorthWest Indiana Bancorp declares $0.31 dividend,neutral
U.S. dollar up 0.1% at 109.92 Japanese yen,positive
"A Week In San Francisco, CA, On A $65,000 Salary",neutral
Macy's now sees full-year sales down 2.5% to down 2.0% vs. prior about flat,negative
"Boeing, Airbus kept in suspense over big Dubai jet deals",neutral
"LISTEN NOW: A blockbuster November jobs report was released this morning, with job numbers beating estimates and un…",positive
La Jolla Pharmaceutical to reassess continued development of LJPC-401 based on clinical results,negative
Nokia's stock rises 1.9% on premarket-leading volume of 3.6 mln shares after AG Barr suggests buying stake,positive
Ebay shares jump 3% premarket,positive
$RNWK - RealNetworks CEO Rob Glaser to invest into the Company; shares +12%,positive
EUR/USD Weekly Price Forecast – Euro Slams Into Major Resistance,negative
$EAD - Wells Fargo Advantage Income Opportunities Fund declares $0.05902 dividend,neutral
"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up",negative
US Crypto Firms Will Soon Have Another Banking Option,neutral
Google employees demonstrated outside the company’s San Francisco office Friday to protest the internet giant’s rec…,neutral
Black Friday 2019 freebies: Here's what you can get for free starting Thanksgiving,neutral
Royal Mail shares slump on lowered mail volume guidance,negative
Walmart's Jet is ending its fresh-food delivery business just a year after introducing the service in New York City,negative
4 Things the Richest Retirees Have in Common,neutral
Hamilton Lane bolsters leadership team with trio of appointments,neutral
U.S. dollar down 0.1% at 109.88 Japanese yen,negative
President Trump meets with Fed Chairman Powell to discuss economy,neutral
7 Dividend Stocks with Low Payout Ratios,neutral
$FLOW $APO - SPX Flow confirms deal to sell part of power and energy unit to Apollo Global,neutral
Nasdaq climbs 0.3%,positive
Why These Top Oil Stocks All Tumbled More Than 10% in January,negative
"Toyota, Honda Extend China Shutdowns as Virus Gathers Pace",negative
And a big thanks to @carlquintanilla on catching the market typo to end them all: - Dow 654.01 points - Nasdaq up…,positive
Azul's January traffic rose 29.1%,positive
"Stocks making the biggest moves after hours: ServiceNow, Alliance Data, AMC Entertainment & more",neutral
Macy's now sees full-year adj. EPS $2.57 to $2.77 vs. prior $2.85 to $3.05,neutral
House approves final part of spending package,neutral
Thiam gets the boot at Credit Suisse,neutral
Abiomed Announces Q3 FY 2020 Revenue of $222 Million and 31.7% Operating Margin,neutral
"$OMF - OneMain Holdings EPS beats by $0.21, beats on revenue",positive
Hong Kong Banks Give Extra Days Leave to Staff Amid Virus Outbreak,neutral
Highlight: Asahi Kasei Corporation Senior Executive Officer John Moyer on investing in autonomous driving and build…,neutral
"Consensus is Being Reached Over Eskom Debt, Cosatu Says",positive
Today and tomorrow room is open for all! Click link to join into VIP.,neutral
Is Genfit SA (EPA:GNFT) A Volatile Stock?,neutral
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,negative
Exploration deepens into central bank digital currencies,neutral
"$DAC - Danaos EPS beats by $0.34, beats on revenue",positive
"Stocks - Tiffany, Disney, Tesla Rise Premarket; Uber Falls",neutral
"This S&P 500 comeback stock could ride higher from here, traders agree (via @TradingNation)",positive
Highlight: Chief CEO @cb_childers discusses women in the workplace:,neutral
$FATE: Fate Therapeutics presents new preclinical data for FT819,neutral
"UPDATE 1-Thyssenkrupp, Kone discuss multi-billion euro break-up fee - sources",neutral
30 American Beaches That May Soon Disappear,neutral
Fed Pumps $70.2 Billion in Short-Term Liquidity Into Markets #currency #MarketScreener,neutral
Macy’s Slumps as Website Hack Adds to Department-Store Malaise,negative
"$RE - Everest Re Group EPS beats by $0.62, beats on revenue",positive
Five things to know at the start of Asia's trading day,neutral
"Oil falls more than 4%, sliding into bear market territory as coronavirus sparks demand fears",negative
BlackRock Frontiers Investment Trust : Net Asset Value(s) #BlackRockFrontiersInvestmentTrust #Stock #MarketScreener…,neutral
$IWM opens up 4% above its recent range and value area for Apr OpEx cycle,positive
Hedge Funds Have Never Been This Bullish On First Financial Bankshares Inc (FFIN),positive
Dizzying swings are torching Wall Street predictions,negative
Asian Shares Mostly Higher; Hang Seng Jumps on Stimulus Expectations,positive
"Coronavirus update: New York possibly near apex, markets open the week higher by @AnjKhem",positive
"Can We See Significant Insider Ownership On The Fastly, Inc. (NYSE:FSLY) Share Register?",neutral
"$ITP Entry 1.05 @here Tissue Paper News Played it once already now going for new highs, has news saying earnings go…",positive
Yankee Candle Opens New State of the Art Research & Development Facility in Western Massachusetts…,neutral
"Stocks indexes edge higher for the day, lower for the week",neutral
JEOL : Form 8.3 - #JEOL #Stock #MarketScreener,neutral
Pinterest shares surge after earnings beat,positive
"Insider Buying: The Amyris, Inc. (NASDAQ:AMRS) Independent Director Just Bought US$30m Worth Of Shares",neutral
Security National reports Q3 results,neutral
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,negative
Idorsia reports Q4 results,neutral
Argentina May Return to Kirchner's So-Called Tourist Dollar Fees,neutral
U.S. job cuts double in January: Challenger,negative
"Orion Energy Systems EPS misses by $0.03, misses on revenue",negative
"Not a whisper, but a smash? Here's what the road to $500 a share looks for @ElonMusk's @Tesla $TSLA",neutral
IHS Markit reduces global recession probability to 1 in 5; sees 'green shoots' sprouting in 2020,positive
"Western Digital is ""flashing"" green, adding to the hope that the flash market is improving (WDC) $WDC",positive
"Total beats quarterly forecasts, lifts dividends despite low oil price",positive
Goldman expands company research as other retrench - Bloomberg,neutral
$AIKI bouncing nicely.....,positive
Eltek reports Q3 results,neutral
"BJ’s Wholesale Club EPS beats by $0.01, misses on revenue",neutral
BW Talks with Verizon CEO Hans Vestberg (Podcast),neutral
Here's What We Think About Enterprise Financial Services Corp's (NASDAQ:EFSC) CEO Pay,neutral
$MUX - McEwen Mining: The Writing Was On The Wall. Get more info on Seeking Alpha: #markets #investing #business,neutral
$NVT - nVent Electric acquires WBT Business,neutral
Mike Bloomberg is running for president — his policies will impact these big industries,neutral
"$MTB - M&T Bank Maintaining Quality, But Lagging In Operating Performance. Get more info on Seeking Alpha:…",neutral
How to Save Money on These 3 Holidays in 2020,neutral
Neptune amends and restates processing agreement with Canopy,neutral
WTI oil futures touch fresh intraday highs on Nymex,positive
"$TWLO: Twilio beats by $0.03, beats on revs; guides Q1 EPS below consensus, revs above consensus; guides FY20 EPS...",positive
Sunni Waqf Board To Meet On Tuesday To Discuss Ayodhya Review Plea Filing,neutral
LIVE: U.S. attorney general and FBI deputy director announce cyber-related enforcement action,neutral
Edited Transcript of EROS earnings conference call or presentation 15-Nov-19 1:30pm GMT,neutral
Former RBI Chief Subbarao Cautions Against ‘Fiscal Profligacy’,neutral
$WTER - Alkaline Water misses on revenue,negative
"From cranberries in the early 1900s to turkeys in the 1950s, the foods that grace our holiday tables have held a sp…",neutral
Ocean impact investment fund reaches $92m second close,neutral
Vans parent VF Corp. says Asia Pacific region accounted for 12% of total revenue in FY19,neutral
Materials Down On Mixed Trade-Negotiations Messages -- Materials Roundup #economy #MarketScreener…,negative
FPT Industrial signs MoU with Microvast,neutral
Novartis has agreed to buy Medicines Co. in a $6.8 billion deal,neutral
U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener,negative
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do…,neutral
HollyFrontier raises dividend by 6% to 35 cents a share,positive
"Stocks could rocket higher from here, history shows: Morning Brief by @SamRo",positive
World’s Biggest Hedge Fund Returns Are Found in Tiny Singapore,neutral
Here's where we are in the impeachment process and what comes next,neutral
Brasileiro S A Petrobras : Petrobras on oil production in April #Stock #MarketScreener…,neutral
Thanks to @WmMorrowBooks for making my book today’s special!,neutral
"Trade War Update: Who Will Lose Patience First, China Or Trump?",neutral
Alex Gerko’s XTX Markets more than doubled profits last year,positive
Here's why the rich hate the estate tax.,neutral
"Bond Investors Are Back, Even in Indonesia -- 2nd Update #taux #MarketScreener",neutral
Splunk upgraded to overweight at Morgan Stanley,positive
Good luck with the stock market in 2020: Morning Brief,neutral
Brookfield Office Properties : Black Knight's First Look at October 2019 Mortgage Data ...…,neutral
Merkel Party Chief Faces Deepening Divide Over Far Right Episode,neutral
$KHC - Kraft Heinz: Why Dividend Investors Should Not Buy. Subscribe to Seeking Alpha for more:…,negative
NYSE-Listed $PINS is making it easier to shop from small businesses with their new feature: The Pinterest Shop,neutral
took $PANW #4,neutral
"How Does Perfect Shape Medical's (HKG:1830) P/E Compare To Its Industry, After Its Big Share Price Gain?",neutral
Morgan Stanley fined $22 million for digging bond markets via @business,negative
S&P may cut Qatar Insurance ratings over a $310 million loan,negative
"The China-driven growth in beef consumption may soon be over, @davidfickling shows (via @bopinion)",negative
NexOptic Shareholders Support all Resolutions at its Annual and Extraordinary General Meeting,neutral
"Is Archrock, Inc. (NYSE:AROC) A Good Stock To Buy?",neutral
GE may not be crushed by Boeing's 737 Max production halt,neutral
$NSANY - Coronavirus impact hits auto supply chain,negative
Google rolls out interpreter to mobile,neutral
"NMC Health, Finablr rally as billionaire shareholder reviews holdings",positive
Blackstone to Name Jain as Senior Managing Director in India,neutral
$UL - Unilever: Safe Investment With Significant Potential. Get more info on Seeking Alpha:,neutral
Softbank leads $140 million funding round for Brazil start-up VTEX #economy #MarketScreener,neutral
"Is Ashford Hospitality Trust, Inc. (AHT) Going to Burn These Hedge Funds?",neutral
Energy Up Ahead Of Exxon Earnings -- Energy Roundup #economy #MarketScreener,positive
Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,neutral
Deadly gas explosion in Slovakia kills at least five,neutral
Mazda issues recall over Takata airbag inflators again,neutral
Adobe stock price target raised to $315 vs. $290 at Wedbush,positive
"Should You Buy Lee Enterprises, Incorporated (LEE)?",neutral
5 minutes with... Ernest Hemingway’s pocket watch,neutral
"India is planning to offer incentives to 324 companies, including Tesla, to set up factories there",neutral
H.I.G. Realty Partners Lends $33.1 million on Denver Metro Industrial/Flex Office Portfolio,neutral
PJT Partners Inc. Reports Full Year and Fourth Quarter 2019 Results,neutral
Norwegian Air's January passenger income jumps,positive
"The longer coronavirus dents China's industrial output, the bigger the risk to global supply chains",negative
"Nasdaq sheds 21 points, 0.2%, at the bell",negative
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank,negative
Is Kite Realty Group Trust (KRG) A Good Stock To Buy?,neutral
$TSLA (+4.6% pre) Longer range China-made Model 3,positive
Gold scales more than 3-week peak as coronavirus hits global economies,positive
Hedge Fund Sentiment Is Stagnant On Granite Construction Incorporated (GVA),neutral
James A. Balfanz Named CEO of City Year,neutral
Nike's Alphafly will also avoid Olympic ban,neutral
Estimating The Fair Value Of EBOS Group Limited (NZSE:EBO),neutral
Here’s the latest on the 2020 presidential race and what to watch today,neutral
Azrieli Group ADR reports Q3 results,neutral
MAXIMUS -2.9% post Q4 results,negative
A Sliding Share Price Has Us Looking At RaySearch Laboratories AB (publ)'s (STO:RAY B) P/E Ratio,negative
$X $MT $TMST - U.S. Steel hikes HRC prices by $30/ton; steel stocks rise,positive
$BAM - 3 Reasons Brookfield Is A Must-Own Dividend-Growth Stock. Get more info on Seeking Alpha:…,positive
Security Federal Corporation Completes Private Placement of $30 Million of Subordinated Notes,neutral
"Could Applied DNA Sciences, Inc. (APDN) See a Reversal After Breaking Its 52 Week Low? - The Lamp News",neutral
Abrupt Reversal Of Shale Oil's Fortunes Points To A Radical Reset Of Oil Prices. #finance #markets #trading,negative
"They're buying a list, they're checking it twice..",neutral
Efforts to save South African Airways by placing it into bankruptcy protection hit a snag,negative
We're Not Worried About MediciNova's (NASDAQ:MNOV) Cash Burn,neutral
The largest hedge fund in the world has reportedly staked more than $1 billion that global equity markets will fall…,negative
Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln,negative
Would TD Bank benefit from a Schwab-Ameritrade deal?,neutral
The Federal Reserve assured the nation that the Central Bank has an essentially limitless ability to provide liquid…,neutral
It's the most wonderful time of year for porch pirates — and @sarahhalzack has a plan for how to stop them…,neutral
DFND,neutral
"The equity rally that’s built on hopes for a growth rebound won’t last as the U.S. economy is heading for a “mild recession""…",negative
"Germany Announces ""Limitless"" Aid Program For Small Business: SBA Are You Listening?",neutral
Luckin Coffee share price may nearly double to $60 on U.S. exchanges: hedge fund Citron Capital,positive
"Our December Snapshot was fairly positive. Payroll employment increased, the #unemployment rate fell and housing ma…",positive
Natural Gas Price Forecast – Natural Gas Markets Finding Support Again,positive
Strauss reports Q3 results,neutral
Deutsche Bank sues over $1.6 billion in claims against Bernard Madoff’s bankrupt investment advisory business,negative
"After an amputation, MIT research assistant Everett Lawson helped to design his own prosthetic leg",neutral
Why Profits From Amazon's Cloud Business Could Be About to Soar,positive
Here's Why TORC Oil & Gas (TSE:TOG) Has A Meaningful Debt Burden,neutral
Maurice Saatchi quits M&C as accounts scandal takes fresh twist,neutral
"Ending joint filing would lead to a 15.5 percentage point jump in women's labor-force participation, the IMF found…",positive
Ebay confirms StubHub sales to Viagogo for $4.05B,neutral
Lagarde Says All the Blame Can’t Be Dumped on ECB Negative Rates,neutral
Investors are betting China's central bank will follow others in unleashing large-scale monetary stimulus,positive
Calgon Carbon Corporation Announces Global Price Increase for 2020,neutral
Biofrontera : english #Biofrontera #Stock #MarketScreener,neutral
Ansys stock price target raised to $265 from $235 at Benchmark,positive
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble…",negative
ICYMI,neutral
UPDATE 1-Russia's Yandex to adjust corporate governance structure,neutral
GrubHub stock falls after D.A. Davidson turns bearish,negative
"Highlight: “Based on the long term picture of crude oil… it’s all pointing to a very bearish picture,” @spyjared sa…",neutral
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha…",neutral
"Tapestry EPS beats by $0.11, beats on revenue",positive
What kind of an animal is this?,neutral
"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",positive
"Capacity Utilisation In Manufacturing Sector Drops To Lowest In A Decade, RBI Survey Shows",negative
"U.S. Treasury, Fed working on 'Main Street,' municipal loan facilities - Mnuchin #economy #MarketScreener…",neutral
$USLM - United States Lime & Minerals declares $5.35 dividend,neutral
Everything That's Wrong About The IEA Oil Market Report. #stockmarket #stocks #trading,neutral
AutoZone has benefited from a variety of factors such as a healthy U.S. consumer and more older vehicles on the road,positive
Oil lower but trims early loss as report on China trade talks sparks fresh hope,positive
Tata Steel : Bhubaneswar Half Marathon steps up to its 5th edition #TataSteel #Stock #MarketScreener…,neutral
"Is ONEOK, Inc.'s (NYSE:OKE) 20% ROE Better Than Average?",neutral
$UN $UL - Unilever sees Lipton as still attractive,positive
NYSE says industry will review circuit-breakers after vertiginous drops - FT,neutral
"Home Depot upgraded to outperform from neutral at Credit Suisse, price target raised to $235 from $225",positive
Exxe Group reports Q2 results,neutral
Alibaba closing books early in Hong Kong,neutral
Elastic +3.7% as Canaccord turns bullish,positive
Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,negative
$AFB - AllianceBernstein National Municipal Income declares $0.04581 dividend,neutral
$VIVE someone is using the low volume and the bad market to put fake sell orders and force the SL to be executed.,neutral
The Places With China Travel Restrictions Due to Coronavirus Outbreak,neutral
"Easy Come, Easy Go: How Stratasys (NASDAQ:SSYS) Shareholders Got Unlucky And Saw 82% Of Their Cash Evaporate",neutral
FCC Chairman Calls for Public Auction of C-Band Airwaves,neutral
Theravance readies $150M stock offering; shares down 5% after hours,negative
Top Facebook VP launches charity to find a cure for her currently incurable cancer by…,neutral
Nuveen Maryland Premium Income Municipal Fund declares $0.044 dividend,neutral
Video-conference app Zoom is a rare winner in Hong Kong protests,neutral
Earnings Update: Here's Why Analysts Just Lifted Their Milestone Scientific Inc. Price Target To US$2.00,positive
The global travel slump could cost 25 million jobs worldwide according to air-travel trade association @IATA. More…,negative
These Hedge Funds Snapped Up AVX Corporation (AVX) Before Q4 Rally,neutral
"Stock Market Update: Energy remains weak, while mega-cap tech remains strong",neutral
Is Aphria Stock a Buy?,neutral
CRISPR Therapeutics among healthcare gainers; Plus Therapeutics leads the losers,neutral
"Upper-class individuals are less likely to focus on people, and more likely to dwell on ""things,"" researchers found…",neutral
Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener,positive
Nasdaq Composite retreats 0.5% at the start of trade,negative
Top Trump Adviser Says U.K. Slips Behind EU in Trade Priorities,neutral
Skanska : Co-creating solutions to reduce the industry's carbon footprint #Skanska #Stock #MarketScreener…,neutral
$TRP - TC Energy (TRP) Investor Presentation - Slideshow. Subscribe to Seeking Alpha for more:…,neutral
"Acorda Therapeutics, Inc. (NASDAQ:ACOR): What Does Its Beta Value Mean For Your Portfolio?",neutral
"🏞️ China wants a national park like Yellowstone, near Tibet",neutral
"Make $125,000 in 2019? Here's How Much Income Tax You Could Pay.",neutral
The Federal Reserve is wading into the $3.9 trillion municipal-bond market. But the central bank still has more l…,neutral
Global oil majors seeking combined $27B in asset sales - report,neutral
The bottom line among the Wall Street/Chicago Mercantile Exchange crowd is that Trump is a disgrace but Warren is a…,neutral
5 Merrill Lynch Buy-Rated Tech Stocks That Pay Large Dividends,neutral
This Japanese hotel will give you a room for less than $1 per night if you agree to livestream your stay,neutral
Not Referred Telecom Tariffs Floor Price Issue To TRAI: DoT Source,neutral
Cynata Therapeutics : CYP Files Application to Commence Phase 2 CLI Clinical Trial #CynataTherapeutics #Stock…,neutral
You’re probably using the wrong credit card. Here’s how to fix that.,neutral
Keurig Dr Pepper : Refinances to Extend Maturities #KeurigDrPepper #Stock #MarketScreener,neutral
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try…",neutral
Endologix Announces Preliminary Financial Results and Conference Call for Fourth Quarter and Full-Year 2019,neutral
"""Be nice to people"" is the mantra that has help guide @justbobbibrown through: • Disruption of the beauty industr…",neutral
Highlight: @bcheungz breaks down the basics of cash flow on this week's Yahoo U:,neutral
Turning 65 in 2020? 3 Things You Need to Know,neutral
Brent +4%,positive
"Bags of rice, cellphone credit and mobile phones were just some of the freebies that politicians handed out ahead o…",neutral
UPDATE 1-Apple starts construction of new $1 billion campus in Texas,neutral
Toronto Home Prices Post Fastest Annual Gain in Over Two Years,positive
An emerging priority for Powell Fed: The plight of the poor,neutral
Genworth +4.0% after sale on Genworth MI Canada closes,positive
Canadian National Railway on watch amid strike,neutral
Yum Brands Q4 Taco Bell same-store sales up 4%; FactSet consensus up 3.2%,positive
"""Be nice to people"" is the mantra that has guided @justbobbibrown through: • Disruption of the beauty industry •…",neutral
Results: Synaptics Incorporated Exceeded Expectations And The Consensus Has Updated Its Estimates,positive
The world's most-watched YouTube channel is from India. This is @TSeries,neutral
CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,neutral
Top and Flop ETFs of Last Week,neutral
The World Has Gone Bananas,neutral
"Trump's Defense Budget Proposal Focuses on Nukes, Research",neutral
Vote of confidence for 737 MAX as orders inked in Dubai,neutral
"Impeachment investigators don't know exactly Rudy Giuliani said in phone calls regarding Ukraine, but ""I guarantee…",neutral
Transat reports Q4 results,neutral
It's important to have a mix of long-term and short-term investments. Knowing what to expect from each will help yo…,neutral
Daily Insider Ratings Round Up 11/21/19. Get more updates here: #business #stockmarket #trading,neutral
Markets are mixed on trade news 🔄,neutral
"Oil, copper remain well below peaks hit in mid-April, a sign investors remain skeptical about demand without an ove…",negative
The Russian government tapped its sovereign wealth fund to purchase the central bank's 50% holding in the country's…,neutral
"UK Regulator Names, Shames And Imposes £1.9m Fine On Closet Index Manager. Continue reading:…",negative
"That's 42,000 BBG terminals for 1 year",neutral
Intelsat -17.5% as Pai calls for public C-band auction,negative
"Greenleaf Foods, SPC, and Purple Carrot Partner to Deliver New Plant-based Protein Options to Customers Nationwide",neutral
These are the biggest challenges facing the global economy,neutral
Edited Transcript of NTR.TO earnings conference call or presentation 5-Nov-19 3:00pm GMT,neutral
Can employers make female employees wear a bra? Ask HR,neutral
"BrightSphere Investment EPS beats by $0.06, beats on revenue",positive
France reported a continued leveling-off of cases on Monday,neutral
U.S. Open to Dialogue With Iran: Hook,neutral
Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,positive
"$GME - GameStop EPS misses by $0.66, misses on revenue",negative
Yangtze Optical Fibre And Cable Joint Stock : ANNOUNCEMENT - PROPOSED RE-ELECTION OR ELECT... #Stock…,neutral
Chicken Soup for the Soul Entertainment Series A Cumu Perp Red Prfd Stk declares $0.2031 dividend,neutral
U.S. Claims for Jobless Benefits Fall to Lowest Since April,positive
Gold dips as trade deal optimism benefits riskier assets,negative
Medtronic beats profit estimates and raises its 2020 forecast again,positive
Twitter users explain why Kohl's stock just got obliterated after reporting earnings by…,negative
$IPPLF - Inter Pipeline declares CAD 0.1425 dividend,neutral
"Here's why you should never lease a car, according to @suzeormanshow. (via @CNBCMakeIt)",neutral
"Highlight: ""We've seen video conferencing... [spike] from a couple of hundred thousand monthly active users to over…",positive
U.K. Rainmakers Eye Return to Dealmaking After Tory Election Win,neutral
Brussels Edition: Truce Offerings to Trump,neutral
Here's Why NN (NASDAQ:NNBR) Is Weighed Down By Its Debt Load,negative
Extreme Networks +3% after $100M buyback,positive
"Gartman: ""the “internals” of the past one or two weeks are not, in our opinion, indicative of a market that should…",neutral
WeWork Special Committee Files Lawsuit Challenging SoftBank's Wrongful Decision to Terminate Tender Offer…,negative
Boeing supplier Spirit slashes dividend due to 737 MAX crisis,negative
Ress Life Investments A/S: Ress Life Investments A/S publishes performance and portfolio data for 2019 #Stock...,neutral
$VWDRY - Google drops plan to buy stake in Africa's biggest wind park,neutral
"Hedge Funds Have Never Been This Bullish On Paysign, Inc. (PAYS)",positive
"How are technological advances causing a boom in renewable energy? Find out in our new infographic, ""The Power Shif…",neutral
"Airbnb business outside U.S., China had $46 million profit in 2018",positive
Mid-America Apartment Communities downgraded to sector weight from overweight at KeyBanc Capital,negative
KAR Auction Services gains on M&A speculation,positive
Air pollution is affecting Australia's east coast because of the smoke coming from the #NSWFires bushfires.…,neutral
"How Dow 28,000 Can Rapidly Become Dow 30,000 and Even Higher in 2020",neutral
Did Hedge Funds Drop The Ball On El Pollo LoCo Holdings Inc (LOCO) ?,neutral
@tictoc @telefenoticias @teleSUR_Chile @PaoladrateleSUR @monlaferte @telefenoticias @inddhh @mbachelet,neutral
"$AEMD - Aethlon Medical EPS beats by $0.75, beats on revenue",positive
Pound falls as Boris Johnson taken to intensive care for COVID-19 by @OscarWGrut,negative
